 2.22174078e-02 3.79939926e-02
 2.27359668e-02 3.70990824e-02
 2.32666291e-02 3.62241126e-02
 2.38096772e-02 3.53685401e-02
 2.43654001e-02 3.45318420e-02
 2.49340937e-02 3.37135147e-02
 2.55160607e-02 3.29130734e-02
 2.61116110e-02 3.21300516e-02
 2.67210616e-02 3.13640006e-02
 2.73447368e-02 3.06144882e-02
 2.79829688e-02 2.98810990e-02
 2.86360972e-02 2.91634332e-02
 2.93044698e-02 2.84611062e-02
 2.99884423e-02 2.77737477e-02
 3.06883789e-02 2.71010017e-02
 3.14046522e-02 2.64425255e-02
 3.21376434e-02 2.57979891e-02
 3.28877429e-02 2.51670750e-02
 3.36553498e-02 2.45494772e-02
 3.44408728e-02 2.39449012e-02
 3.52447300e-02 2.33530628e-02
 3.60673495e-02 2.27736885e-02
 3.69091691e-02 2.22065142e-02
 3.77706369e-02 2.16512850e-02
 3.86522116e-02 2.11077549e-02
 3.95543624e-02 2.05756864e-02
 4.04775697e-02 2.00548497e-02
 4.14223247e-02 1.95450226e-02
 4.23891306e-02 1.90459901e-02
 4.33785019e-02 1.85575439e-02
 4.43909653e-02 1.80794821e-02
 4.54270599e-02 1.76116088e-02
 4.64873371e-02 1.71537339e-02
 4.75723614e-02 1.67056726e-02
 4.86827104e-02 1.62672453e-02
 4.98189752e-02 1.58382772e-02
 5.09817606e-02 1.54185980e-02
 5.21716858e-02 1.50080416e-02
 5.33893840e-02 1.46064461e-02
 5.46355035e-02 1.42136533e-02
 5.59107078e-02 1.38295086e-02
 5.72156756e-02 1.34538608e-02
 5.85511016e-02 1.30865619e-02
 5.99176967e-02 1.27274669e-02
 6.13161884e-02 1.23764336e-02
 6.27473213e-02 1.20333223e-02
 6.42118571e-02 1.16979963e-02
 6.57105755e-02 1.13703207e-02
 6.72442742e-02 1.10501634e-02
 6.88137699e-02 1.07373939e-02
 7.04198979e-02 1.04318842e-02
 7.20635132e-02 1.01335079e-02
 7.37454909e-02 9.84214052e-03
 7.54667263e-02 9.55765941e-03
 7.72281357e-02 9.27994345e-03
 7.90306568e-02 9.00887315e-03
 8.08752491e-02 8.74433056e-03
 8.27628946e-02 8.48619916e-03
 8.46945981e-02 8.23436384e-03
 8.66713880e-02 7.98871087e-03
 8.86943166e-02 7.74912781e-03
 9.07644607e-02 7.51550350e-03
 9.28829225e-02 7.28772802e-03
 9.50508296e-02 7.06569267e-03
 9.72693362e-02 6.84928994e-03
 9.95396231e-02 6.63841346e-03
 1.01862899e-01 6.43295803e-03
 1.04240401e-01 6.23281956e-03
 1.06673394e-01 6.03789509e-03
 1.09163173e-01 5.84808275e-03
 1.11711065e-01 5.66328178e-03
 1.14318425e-01 5.48339251e-03
 1.16986641e-01 5.30831634e-03
 1.19717134e-01 5.13795578e-03
 1.22511358e-01 4.97221440e-03
 1.25370799e-01 4.81099686e-03
 1.28296980e-01 4.65420892e-03
 1.31291459e-01 4.50175741e-03
 1.34355829e-01 4.35355026e-03
 1.37491723e-01 4.20949649e-03
 1.40700809e-01 4.06950622e-03
 1.43984795e-01 3.93349069e-03
 1.47345431e-01 3.80136222e-03
 1.50784505e-01 3.67303427e-03
 1.54303847e-01 3.54842142e-03
 1.57905331e-01 3.42743938e-03
 1.61590875e-01 3.31000497e-03
 1.65362441e-01 3.19603618e-03
 1.69222035e-01 3.08545213e-03
 1.73171713e-01 2.97817309e-03
 1.77213578e-01 2.87412048e-03
 1.81349780e-01 2.77321690e-03
 1.85582523e-01 2.67538609e-03
 1.89914058e-01 2.58055298e-03
 1.94346693e-01 2.48864365e-03
 1.98882786e-01 2.39958536e-03
 2.03524752e-01 2.31330655e-03
 2.08275063e-01 2.22973683e-03
 2.13136247e-01 2.14880701e-03
 2.18110892e-01 2.07044904e-03
 2.23201647e-01 1.99459609e-03
 2.28411221e-01 1.92118247e-03
 2.33742387e-01 1.85014370e-03
 2.39197984e-01 1.78141644e-03
 2.44780916e-01 1.71493855e-03
 2.50494154e-01 1.65064905e-03
 2.56340741e-01 1.58848811e-03
 2.62323788e-01 1.52839707e-03
 2.68446481e-01 1.47031843e-03
 2.74712079e-01 1.41419582e-03
 2.81123917e-01 1.35997404e-03
 2.87685409e-01 1.30759900e-03
 2.94400048e-01 1.25701774e-03
 3.01271407e-01 1.20817843e-03
 3.08303146e-01 1.16103035e-03
 3.15499006e-01 1.11552387e-03
 3.22862820e-01 1.07161046e-03
 3.30398507e-01 1.02924267e-03
 3.38110078e-01 9.88374126e-04
 3.46001639e-01 9.48959510e-04
 3.54077391e-01 9.10954554e-04
 3.62341632e-01 8.74316028e-04
 3.70798763e-01 8.39001726e-04
 3.79453285e-01 8.04970458e-04
 3.88309805e-01 7.72182031e-04
 3.97373038e-01 7.40597241e-04
 4.06647809e-01 7.10177857e-04
 4.16139055e-01 6.80886611e-04
 4.25851829e-01 6.52687177e-04
 4.35791301e-01 6.25544166e-04
 4.45962763e-01 5.99423103e-04
 4.56371628e-01 5.74290421e-04
 4.67023439e-01 5.50113438e-04
 4.77923865e-01 5.26860351e-04
 4.89078709e-01 5.04500213e-04
 5.00493910e-01 4.83002922e-04
 5.12175544e-01 4.62339209e-04
 5.24129830e-01 4.42480616e-04
 5.36363132e-01 4.23399487e-04
 5.48881961e-01 4.05068947e-04
 5.61692982e-01 3.87462895e-04
 5.74803016e-01 3.70555979e-04
 5.88219040e-01 3.54323590e-04
 6.01948197e-01 3.38741839e-04
 6.15997796e-01 3.23787547e-04
 6.30375315e-01 3.09438231e-04
 6.45088409e-01 2.95672081e-04
 6.60144909e-01 2.82467956e-04
 6.75552832e-01 2.69805360e-04
 6.91320378e-01 2.57664433e-04
 7.07455942e-01 2.46025933e-04
 7.23968114e-01 2.34871224e-04
 7.40865683e-01 2.24182259e-04
 7.58157646e-01 2.13941571e-04
 7.75853206e-01 2.04132250e-04
 7.93961785e-01 1.94737939e-04
 8.12493021e-01 1.85742812e-04
 8.31456781e-01 1.77131567e-04
 8.50863158e-01 1.68889408e-04
 8.70722485e-01 1.61002033e-04
 8.91045332e-01 1.53455621e-04
 9.11842520e-01 1.46236822e-04
 9.33125118e-01 1.39332738e-04
 9.54904456e-01 1.32730918e-04
 9.77192128e-01 1.26419340e-04
 1.00000000e+00 1.20386401e-04
